city,distance_km,vehicle_type,mileage_kmpl,fuel_price_per_l,food_type,food_budget_tier,meals_per_day,activity_count,activity_type,needs_accommodation,hotel_cost_per_night,people_count,transport_type,total_daily_expense
Mumbai,20.1,scooter,47.0,102.0,fast_food,mid_range,2,1,adventure,0,0.0,1,personal_vehicle,950.96
Hyderabad,102.5,bike,44.2,102.0,veg,mid_range,3,4,museum,1,1240.21,1,rental_vehicle,3313.38
Chennai,72.5,scooter,48.7,102.0,veg,mid_range,3,4,adventure,1,1966.16,2,personal_vehicle,5269.94
Chennai,180.4,car,15.5,102.0,non_veg,mid_range,3,2,cafe_hopping,1,1417.12,3,rental_vehicle,6863.53
Jaipur,182.0,car,12.9,102.0,fast_food,mid_range,3,1,beach,1,2465.7,2,personal_vehicle,5705.38
Bengaluru,39.7,scooter,40.9,102.0,fast_food,mid_range,3,5,entertainment,1,1496.11,1,taxi,3651.42
Mumbai,55.3,bike,45.4,102.0,local_cuisine,mid_range,3,5,beach,1,1074.9,2,personal_vehicle,4425.6
Hyderabad,57.4,ev,0.13,8.5,fast_food,fine_dining,3,5,adventure,0,0.0,1,personal_vehicle,2549.8
Delhi,135.5,scooter,44.9,102.0,local_cuisine,mid_range,3,1,adventure,0,0.0,4,personal_vehicle,5280.16
Kochi,40.5,car,14.9,102.0,fast_food,budget,3,3,entertainment,0,0.0,2,taxi,2427.39
Mumbai,40.0,scooter,54.2,102.0,cafe,budget,3,5,cafe_hopping,0,0.0,1,rental_vehicle,1435.21
Chennai,72.6,bike,46.9,102.0,local_cuisine,mid_range,3,2,beach,0,0.0,4,personal_vehicle,5572.32
Chennai,113.7,ev,0.18,8.5,non_veg,mid_range,2,1,adventure,0,0.0,1,taxi,1491.53
Bengaluru,145.0,scooter,47.4,102.0,fast_food,mid_range,2,2,shopping,0,0.0,4,public_transport,4375.32
Hyderabad,61.3,scooter,52.8,102.0,cafe,mid_range,2,2,museum,1,4105.42,1,taxi,5608.91
Jaipur,105.7,bike,36.3,102.0,veg,budget,2,1,beach,0,0.0,1,public_transport,858.78
Goa,159.1,car,21.8,102.0,cafe,mid_range,3,1,museum,0,0.0,1,public_transport,1959.37
Bengaluru,181.4,ev,0.16,8.5,veg,mid_range,3,3,museum,0,0.0,4,personal_vehicle,6265.84
Jaipur,61.1,car,20.9,102.0,fast_food,mid_range,3,3,beach,1,3804.79,1,rental_vehicle,5687.77
Goa,27.5,ev,0.2,8.5,fast_food,mid_range,3,4,sightseeing,0,0.0,1,public_transport,1633.22
Hyderabad,191.0,bike,32.7,102.0,non_veg,budget,4,4,sightseeing,1,2332.91,2,personal_vehicle,5418.09
Kochi,46.9,car,12.4,102.0,local_cuisine,budget,2,2,cafe_hopping,0,0.0,2,taxi,1949.57
Mumbai,114.5,car,13.7,102.0,veg,fine_dining,2,5,museum,0,0.0,1,rental_vehicle,3074.2
Chennai,98.8,car,15.0,102.0,non_veg,budget,3,4,beach,1,1675.58,4,personal_vehicle,6380.36
Mumbai,103.6,bike,30.1,102.0,veg,budget,3,4,cafe_hopping,0,0.0,2,taxi,2869.99
Jaipur,75.9,ev,0.11,8.5,veg,mid_range,4,3,entertainment,1,1652.27,1,public_transport,3448.09
Jaipur,75.0,bike,47.9,102.0,fast_food,fine_dining,3,3,sightseeing,0,0.0,1,rental_vehicle,2949.71
Chennai,137.9,car,13.1,102.0,local_cuisine,budget,2,3,entertainment,1,2686.55,1,personal_vehicle,4445.9
Bengaluru,145.3,scooter,43.5,102.0,local_cuisine,budget,3,2,adventure,0,0.0,1,rental_vehicle,1370.63
Chennai,69.6,car,20.9,102.0,fast_food,fine_dining,2,4,beach,0,0.0,1,taxi,2800.91
Mumbai,37.3,ev,0.18,8.5,cafe,mid_range,2,4,shopping,1,2053.39,2,personal_vehicle,4655.01
Chennai,30.4,car,16.2,102.0,non_veg,fine_dining,2,5,entertainment,0,0.0,1,taxi,2763.41
Chennai,142.3,bike,49.3,102.0,non_veg,budget,2,2,cafe_hopping,0,0.0,4,rental_vehicle,2966.43
Delhi,23.3,ev,0.16,8.5,fast_food,mid_range,3,1,sightseeing,0,0.0,4,public_transport,4816.67
Chennai,129.0,scooter,53.3,102.0,veg,mid_range,3,2,cafe_hopping,1,3873.76,1,taxi,6351.68
Kochi,117.7,bike,38.6,102.0,fast_food,mid_range,4,2,beach,0,0.0,4,taxi,7799.56
Jaipur,116.3,car,12.7,102.0,local_cuisine,fine_dining,3,1,shopping,0,0.0,1,personal_vehicle,3450.19
Chennai,109.0,ev,0.12,8.5,cafe,mid_range,2,2,beach,1,1105.82,2,public_transport,3252.29
Bengaluru,131.5,ev,0.11,8.5,cafe,fine_dining,3,4,entertainment,1,2163.56,2,rental_vehicle,7403.06
Bengaluru,183.2,scooter,54.2,102.0,fast_food,mid_range,3,5,beach,0,0.0,1,personal_vehicle,2152.38
Hyderabad,154.2,bike,30.9,102.0,non_veg,budget,2,3,shopping,0,0.0,1,public_transport,1340.93
Goa,187.0,ev,0.14,8.5,local_cuisine,fine_dining,3,2,entertainment,0,0.0,1,personal_vehicle,2772.19
Hyderabad,125.5,ev,0.15,8.5,cafe,budget,3,2,shopping,1,4326.35,1,taxi,5848.33
Mumbai,102.6,car,18.4,102.0,fast_food,mid_range,3,4,entertainment,0,0.0,1,taxi,2440.56
Bengaluru,168.3,car,14.8,102.0,non_veg,mid_range,3,3,museum,0,0.0,3,rental_vehicle,5269.16
Kochi,165.3,ev,0.14,8.5,local_cuisine,budget,3,1,beach,0,0.0,1,personal_vehicle,935.67
Mumbai,68.4,ev,0.11,8.5,cafe,fine_dining,3,2,shopping,1,3682.81,2,personal_vehicle,8895.15
Hyderabad,109.9,car,13.2,102.0,cafe,budget,3,4,adventure,1,2033.28,1,personal_vehicle,4058.67
Delhi,119.0,car,18.0,102.0,non_veg,fine_dining,3,2,entertainment,0,0.0,1,rental_vehicle,3308.9
Jaipur,72.3,ev,0.18,8.5,cafe,fine_dining,3,5,entertainment,0,0.0,3,public_transport,7978.41
Bengaluru,131.6,car,19.6,102.0,fast_food,fine_dining,3,1,museum,0,0.0,3,taxi,7974.48
Jaipur,164.6,ev,0.14,8.5,veg,budget,3,4,adventure,0,0.0,3,personal_vehicle,3369.35
Hyderabad,80.1,scooter,46.7,102.0,veg,mid_range,3,5,cafe_hopping,0,0.0,4,public_transport,7121.92
Hyderabad,10.7,scooter,51.3,102.0,veg,fine_dining,3,4,adventure,1,2528.83,1,public_transport,5381.35
Kochi,72.3,car,14.2,102.0,fast_food,mid_range,3,3,shopping,0,0.0,2,public_transport,3372.1
Delhi,114.7,bike,34.1,102.0,non_veg,fine_dining,2,2,sightseeing,0,0.0,1,public_transport,2007.43
Delhi,24.7,bike,42.0,102.0,non_veg,fine_dining,2,4,adventure,0,0.0,1,taxi,2464.43
Mumbai,188.7,bike,49.8,102.0,local_cuisine,mid_range,4,2,adventure,0,0.0,1,public_transport,2069.62
Goa,11.3,scooter,46.5,102.0,cafe,mid_range,3,1,shopping,1,2893.95,1,taxi,4330.11
Goa,78.6,bike,35.3,102.0,local_cuisine,mid_range,3,3,entertainment,0,0.0,1,taxi,2080.88
Goa,32.3,ev,0.12,8.5,fast_food,mid_range,3,2,shopping,1,3424.27,1,rental_vehicle,4948.84
Delhi,184.5,ev,0.14,8.5,non_veg,mid_range,3,4,adventure,1,2654.97,2,public_transport,5948.47
Kochi,179.3,bike,38.7,102.0,non_veg,mid_range,3,3,adventure,0,0.0,2,rental_vehicle,3428.84
Goa,98.7,car,21.1,102.0,cafe,mid_range,3,3,sightseeing,0,0.0,1,taxi,2266.15
Delhi,106.1,car,14.7,102.0,non_veg,mid_range,3,1,sightseeing,0,0.0,1,public_transport,2023.1
Bengaluru,185.2,ev,0.18,8.5,fast_food,mid_range,3,1,shopping,1,2492.92,1,rental_vehicle,4390.9
Bengaluru,98.0,bike,31.3,102.0,local_cuisine,mid_range,3,1,shopping,0,0.0,1,personal_vehicle,1383.78
Kochi,32.0,ev,0.12,8.5,local_cuisine,mid_range,3,3,entertainment,0,0.0,2,taxi,3265.76
Delhi,54.4,ev,0.13,8.5,local_cuisine,mid_range,3,4,shopping,0,0.0,2,public_transport,3368.67
Chennai,192.6,bike,43.2,102.0,veg,mid_range,3,2,sightseeing,0,0.0,1,public_transport,1950.31
Jaipur,49.2,bike,30.6,102.0,veg,mid_range,4,2,adventure,1,2316.73,1,taxi,4285.62
Goa,194.1,car,18.1,102.0,fast_food,fine_dining,3,3,cafe_hopping,1,4446.4,4,rental_vehicle,15781.52
Goa,89.8,scooter,42.7,102.0,cafe,mid_range,2,4,shopping,1,4090.33,1,public_transport,5446.07
Kochi,79.5,ev,0.16,8.5,non_veg,mid_range,2,3,cafe_hopping,1,2877.14,1,rental_vehicle,4210.62
Delhi,139.9,scooter,54.8,102.0,non_veg,budget,3,3,entertainment,1,2433.2,1,personal_vehicle,3568.54
Mumbai,36.0,ev,0.17,8.5,veg,mid_range,3,5,cafe_hopping,1,964.49,1,rental_vehicle,3139.56
Jaipur,36.5,car,15.4,102.0,fast_food,fine_dining,3,1,museum,1,2706.89,2,rental_vehicle,7831.95
Mumbai,103.2,scooter,52.0,102.0,cafe,mid_range,4,4,adventure,1,1967.72,4,personal_vehicle,9260.91
Goa,13.1,car,15.9,102.0,cafe,budget,3,2,entertainment,1,2273.15,1,personal_vehicle,3272.91
Delhi,195.9,scooter,49.1,102.0,non_veg,budget,3,4,beach,1,4253.48,1,taxi,6303.58
Mumbai,154.0,bike,37.8,102.0,local_cuisine,budget,3,4,beach,1,1014.4,3,rental_vehicle,4859.4
Chennai,88.9,car,20.4,102.0,cafe,budget,3,3,adventure,1,3186.43,1,taxi,4900.11
Jaipur,36.3,car,19.4,102.0,veg,budget,3,4,shopping,0,0.0,1,rental_vehicle,1557.16
Jaipur,195.3,bike,39.2,102.0,cafe,budget,2,3,adventure,0,0.0,1,public_transport,1312.46
Chennai,33.7,scooter,43.7,102.0,veg,mid_range,3,4,shopping,1,3244.06,2,taxi,6842.57
Jaipur,130.1,scooter,48.2,102.0,veg,fine_dining,3,4,beach,1,2199.42,1,rental_vehicle,5356.69
Hyderabad,177.5,bike,45.8,102.0,cafe,fine_dining,3,5,museum,1,2459.51,2,personal_vehicle,8654.02
Mumbai,114.8,bike,36.0,102.0,cafe,fine_dining,3,3,museum,0,0.0,1,taxi,3226.61
Mumbai,129.9,bike,30.8,102.0,local_cuisine,mid_range,3,5,entertainment,0,0.0,2,public_transport,3978.12
Bengaluru,61.3,car,16.5,102.0,local_cuisine,mid_range,3,4,museum,0,0.0,1,rental_vehicle,2192.51
Goa,134.3,car,18.4,102.0,veg,budget,2,2,sightseeing,0,0.0,3,public_transport,2855.29
Jaipur,65.5,bike,33.6,102.0,non_veg,budget,3,1,cafe_hopping,1,2971.2,1,taxi,4117.33
Hyderabad,78.5,scooter,54.9,102.0,veg,mid_range,3,3,cafe_hopping,0,0.0,1,taxi,1806.44
Delhi,197.0,bike,49.9,102.0,veg,budget,2,4,sightseeing,0,0.0,4,public_transport,4085.58
Chennai,161.0,bike,40.0,102.0,local_cuisine,mid_range,2,5,cafe_hopping,1,3078.53,1,taxi,5088.32
Chennai,158.6,scooter,41.6,102.0,fast_food,mid_range,3,3,cafe_hopping,0,0.0,2,personal_vehicle,2821.17
Bengaluru,100.8,scooter,41.5,102.0,veg,mid_range,2,4,adventure,1,3559.5,1,taxi,5155.66
Jaipur,138.3,ev,0.19,8.5,local_cuisine,fine_dining,3,2,beach,1,3719.85,1,taxi,6853.14
Jaipur,72.6,bike,38.1,102.0,cafe,budget,3,2,shopping,0,0.0,4,taxi,3757.23
Kochi,128.8,bike,48.8,102.0,local_cuisine,budget,2,1,beach,0,0.0,2,public_transport,1329.32
Bengaluru,82.3,ev,0.19,8.5,veg,fine_dining,3,4,beach,0,0.0,4,rental_vehicle,11426.76
Delhi,27.0,car,20.9,102.0,fast_food,fine_dining,3,5,beach,0,0.0,1,taxi,3306.66
Goa,141.0,ev,0.13,8.5,veg,fine_dining,2,5,beach,0,0.0,3,rental_vehicle,6817.3
Kochi,168.2,scooter,41.1,102.0,local_cuisine,fine_dining,3,4,beach,0,0.0,1,personal_vehicle,3229.35
Jaipur,114.1,ev,0.13,8.5,veg,fine_dining,3,4,entertainment,0,0.0,1,personal_vehicle,2864.26
Hyderabad,29.9,scooter,47.4,102.0,veg,mid_range,3,2,museum,1,3377.67,1,taxi,4979.96
Delhi,19.2,ev,0.19,8.5,veg,mid_range,3,2,sightseeing,0,0.0,1,public_transport,1280.51
Delhi,39.4,car,21.8,102.0,fast_food,mid_range,4,3,adventure,1,1805.58,4,rental_vehicle,9198.35
Mumbai,195.3,bike,31.4,102.0,non_veg,mid_range,3,4,shopping,1,4295.5,1,taxi,6930.82
Hyderabad,172.4,ev,0.2,8.5,veg,fine_dining,3,2,cafe_hopping,0,0.0,2,taxi,5387.5
Kochi,29.4,car,17.6,102.0,cafe,mid_range,2,4,sightseeing,1,4178.22,1,rental_vehicle,6233.5
Delhi,114.0,scooter,43.6,102.0,non_veg,mid_range,2,2,beach,0,0.0,1,public_transport,1243.35
Goa,96.3,ev,0.14,8.5,non_veg,mid_range,3,2,museum,0,0.0,2,personal_vehicle,2636.0
Jaipur,24.2,ev,0.16,8.5,local_cuisine,mid_range,3,2,adventure,0,0.0,1,public_transport,1496.41
Goa,185.9,bike,36.8,102.0,veg,budget,3,1,museum,0,0.0,2,public_transport,2013.54
Chennai,141.1,car,18.8,102.0,local_cuisine,budget,2,1,cafe_hopping,0,0.0,2,personal_vehicle,1854.83
Goa,144.3,scooter,40.0,102.0,fast_food,fine_dining,3,5,cafe_hopping,1,873.96,1,personal_vehicle,4131.73
Hyderabad,33.3,car,16.7,102.0,non_veg,fine_dining,3,3,adventure,1,1646.62,1,personal_vehicle,4142.44
Delhi,12.3,bike,41.6,102.0,local_cuisine,fine_dining,3,3,sightseeing,1,844.58,3,personal_vehicle,8522.81
Goa,136.1,scooter,40.3,102.0,veg,mid_range,2,1,adventure,1,3727.75,1,personal_vehicle,5123.05
Jaipur,198.9,car,21.1,102.0,cafe,budget,3,5,adventure,0,0.0,4,public_transport,5527.37
Hyderabad,158.7,car,14.1,102.0,non_veg,mid_range,3,2,shopping,1,4358.48,1,taxi,6847.67
Mumbai,150.0,scooter,40.2,102.0,local_cuisine,budget,4,4,museum,0,0.0,1,personal_vehicle,1615.73
Delhi,36.1,car,16.1,102.0,veg,mid_range,3,3,beach,1,2052.66,2,taxi,5432.53
Hyderabad,12.6,bike,36.7,102.0,local_cuisine,mid_range,3,2,beach,1,1225.54,3,rental_vehicle,5160.41
Delhi,17.4,car,17.7,102.0,non_veg,mid_range,3,4,cafe_hopping,1,1803.05,2,personal_vehicle,5295.52
Mumbai,116.9,ev,0.12,8.5,veg,budget,2,5,cafe_hopping,0,0.0,1,rental_vehicle,1352.57
Kochi,103.4,bike,47.3,102.0,non_veg,mid_range,2,2,museum,0,0.0,1,taxi,1557.23
Kochi,143.4,ev,0.18,8.5,fast_food,mid_range,3,3,beach,0,0.0,1,public_transport,1833.26
Goa,69.0,ev,0.2,8.5,fast_food,mid_range,3,1,beach,0,0.0,1,public_transport,1380.68
Kochi,87.8,bike,34.3,102.0,veg,budget,3,1,beach,1,1160.93,2,taxi,3122.55
Goa,81.2,car,18.1,102.0,fast_food,mid_range,4,3,beach,1,1918.03,2,rental_vehicle,6306.34
Jaipur,34.7,bike,43.2,102.0,non_veg,mid_range,2,4,shopping,1,2524.33,2,rental_vehicle,5647.61
Kochi,42.8,scooter,52.5,102.0,veg,budget,3,1,shopping,1,4281.83,1,taxi,5622.47
Chennai,112.2,ev,0.12,8.5,veg,budget,3,5,adventure,1,1259.93,1,rental_vehicle,2570.81
Jaipur,176.6,bike,40.1,102.0,fast_food,budget,3,5,beach,0,0.0,1,rental_vehicle,1784.7
Jaipur,133.9,bike,39.6,102.0,non_veg,budget,3,5,shopping,0,0.0,1,rental_vehicle,1752.1
Jaipur,159.9,bike,48.2,102.0,veg,budget,3,1,adventure,1,1948.34,1,taxi,3437.99
Goa,72.7,bike,44.3,102.0,fast_food,mid_range,3,1,beach,0,0.0,1,taxi,1926.57
Jaipur,166.8,scooter,54.2,102.0,local_cuisine,budget,3,2,entertainment,1,3067.72,2,taxi,5209.3
Kochi,75.5,ev,0.13,8.5,cafe,mid_range,3,5,cafe_hopping,1,2258.57,1,public_transport,4187.0
Jaipur,191.7,ev,0.12,8.5,non_veg,mid_range,3,1,cafe_hopping,1,882.59,1,public_transport,2399.95
Kochi,114.9,scooter,46.8,102.0,veg,mid_range,3,4,shopping,0,0.0,1,taxi,2134.81
Kochi,188.2,bike,42.0,102.0,cafe,mid_range,2,2,entertainment,0,0.0,2,taxi,2774.0
Chennai,137.3,ev,0.18,8.5,veg,budget,2,1,entertainment,0,0.0,3,public_transport,1716.85
Bengaluru,183.9,scooter,43.2,102.0,local_cuisine,fine_dining,2,4,adventure,1,3455.93,1,personal_vehicle,5921.86
Kochi,26.3,bike,30.9,102.0,cafe,fine_dining,3,5,beach,0,0.0,2,personal_vehicle,5695.92
Kochi,92.0,car,17.3,102.0,non_veg,budget,3,5,museum,1,3971.34,2,taxi,7102.03
Mumbai,71.8,bike,46.1,102.0,veg,budget,3,1,cafe_hopping,1,1252.13,2,public_transport,2744.92
Hyderabad,48.2,bike,31.4,102.0,non_veg,budget,3,5,adventure,1,1224.75,3,taxi,5221.75
Kochi,123.3,car,14.7,102.0,fast_food,mid_range,3,4,shopping,0,0.0,1,personal_vehicle,2547.73
Jaipur,108.5,bike,49.3,102.0,fast_food,fine_dining,2,1,adventure,1,3496.42,1,personal_vehicle,5472.69
Kochi,35.4,bike,40.1,102.0,veg,mid_range,3,5,shopping,0,0.0,3,rental_vehicle,5178.15
Delhi,43.3,bike,37.3,102.0,local_cuisine,mid_range,3,4,sightseeing,1,4432.06,1,public_transport,5674.29
Kochi,18.6,ev,0.13,8.5,veg,budget,2,1,entertainment,1,3934.86,1,taxi,4890.0
Chennai,191.2,scooter,50.0,102.0,fast_food,mid_range,4,5,sightseeing,1,1768.45,4,personal_vehicle,9492.4
Goa,34.7,bike,43.9,102.0,non_veg,mid_range,3,4,sightseeing,1,2156.69,2,public_transport,5272.76
Bengaluru,69.9,car,15.7,102.0,veg,fine_dining,2,3,cafe_hopping,0,0.0,3,personal_vehicle,6280.79
Bengaluru,171.6,car,18.2,102.0,non_veg,budget,2,2,museum,1,1209.24,3,rental_vehicle,4715.13
Jaipur,17.4,ev,0.2,8.5,fast_food,mid_range,3,4,sightseeing,0,0.0,4,personal_vehicle,6159.02
Goa,113.3,bike,35.3,102.0,veg,budget,3,2,cafe_hopping,1,1690.75,4,personal_vehicle,5386.72
Mumbai,144.9,bike,45.0,102.0,local_cuisine,fine_dining,3,3,adventure,1,3047.68,1,public_transport,5817.53
Bengaluru,13.7,scooter,46.7,102.0,veg,fine_dining,3,4,cafe_hopping,0,0.0,2,taxi,5548.85
Goa,186.7,ev,0.2,8.5,non_veg,mid_range,2,3,beach,0,0.0,2,rental_vehicle,2811.23
Chennai,28.6,scooter,48.3,102.0,local_cuisine,fine_dining,3,1,adventure,1,4338.75,3,public_transport,10884.54
Bengaluru,24.3,scooter,48.4,102.0,local_cuisine,mid_range,3,1,cafe_hopping,0,0.0,3,personal_vehicle,3547.14
Hyderabad,180.4,scooter,40.2,102.0,fast_food,mid_range,2,2,sightseeing,0,0.0,2,rental_vehicle,2777.22
Chennai,167.4,car,12.1,102.0,non_veg,fine_dining,3,3,museum,1,1189.96,1,taxi,5299.61
Goa,194.3,scooter,53.7,102.0,veg,mid_range,3,5,shopping,0,0.0,2,personal_vehicle,3808.43
Mumbai,94.0,scooter,50.1,102.0,local_cuisine,mid_range,3,2,entertainment,1,3580.79,1,rental_vehicle,5482.67
Mumbai,21.2,bike,48.1,102.0,local_cuisine,mid_range,3,1,sightseeing,0,0.0,2,public_transport,2280.31
Hyderabad,115.3,ev,0.13,8.5,veg,budget,3,4,cafe_hopping,0,0.0,2,rental_vehicle,2399.03
Chennai,44.2,ev,0.12,8.5,veg,fine_dining,3,1,sightseeing,1,3847.59,1,personal_vehicle,6848.0
Hyderabad,59.2,bike,40.3,102.0,fast_food,mid_range,2,2,cafe_hopping,0,0.0,2,taxi,2583.36
Jaipur,51.1,ev,0.15,8.5,cafe,mid_range,3,1,adventure,0,0.0,1,personal_vehicle,1336.47
Hyderabad,177.4,car,16.9,102.0,cafe,mid_range,3,5,museum,1,3040.68,4,personal_vehicle,11106.83
Chennai,92.8,scooter,52.6,102.0,cafe,budget,3,1,entertainment,0,0.0,2,public_transport,1615.94
Delhi,99.2,ev,0.11,8.5,cafe,budget,3,1,beach,0,0.0,2,rental_vehicle,1663.56
Goa,198.5,bike,45.0,102.0,veg,mid_range,2,1,sightseeing,1,1685.04,1,public_transport,3016.86
Hyderabad,180.9,bike,40.5,102.0,cafe,mid_range,3,2,adventure,1,1526.06,4,taxi,7448.27
Jaipur,15.4,bike,49.7,102.0,non_veg,mid_range,3,1,cafe_hopping,0,0.0,1,rental_vehicle,1566.22
Mumbai,143.6,ev,0.16,8.5,veg,mid_range,3,2,adventure,1,1220.56,2,rental_vehicle,4181.24
Bengaluru,121.7,bike,38.3,102.0,fast_food,budget,3,4,shopping,0,0.0,2,personal_vehicle,2438.13
Bengaluru,178.9,car,13.5,102.0,non_veg,budget,3,3,shopping,0,0.0,2,public_transport,3482.69
Goa,199.7,ev,0.1,8.5,cafe,mid_range,3,3,cafe_hopping,1,1763.87,1,taxi,3768.68
Chennai,176.4,scooter,45.4,102.0,fast_food,mid_range,2,2,beach,0,0.0,3,taxi,3917.16
Delhi,143.7,car,19.7,102.0,cafe,budget,3,4,adventure,1,2603.63,1,public_transport,4403.03
Delhi,175.7,ev,0.17,8.5,local_cuisine,budget,3,2,adventure,0,0.0,2,taxi,2307.38
Hyderabad,109.0,scooter,45.2,102.0,cafe,budget,3,4,entertainment,0,0.0,2,rental_vehicle,2577.69
Delhi,28.6,bike,45.3,102.0,cafe,mid_range,3,4,sightseeing,0,0.0,2,taxi,4022.44
Chennai,92.9,bike,49.1,102.0,fast_food,fine_dining,2,3,museum,0,0.0,4,personal_vehicle,7587.85
Goa,135.5,bike,32.7,102.0,local_cuisine,budget,2,1,museum,0,0.0,1,rental_vehicle,1177.71
Mumbai,134.0,scooter,42.7,102.0,fast_food,mid_range,4,5,cafe_hopping,1,1002.61,2,public_transport,5029.18
Chennai,148.9,bike,46.8,102.0,cafe,mid_range,4,5,cafe_hopping,0,0.0,2,public_transport,4335.73
Hyderabad,101.8,bike,34.3,102.0,veg,fine_dining,2,3,cafe_hopping,1,1576.73,1,public_transport,3836.53
Goa,151.9,ev,0.14,8.5,cafe,budget,3,5,beach,0,0.0,1,rental_vehicle,1677.45
Goa,21.5,car,18.1,102.0,veg,mid_range,3,5,sightseeing,0,0.0,2,taxi,4012.86
Hyderabad,90.2,car,20.1,102.0,fast_food,fine_dining,3,1,sightseeing,0,0.0,1,public_transport,2900.19
Goa,45.6,scooter,53.3,102.0,veg,budget,4,4,entertainment,0,0.0,1,public_transport,1351.86
Kochi,124.7,car,17.1,102.0,fast_food,fine_dining,3,1,entertainment,1,2214.5,1,taxi,5822.93
Delhi,140.4,scooter,46.6,102.0,fast_food,mid_range,2,5,sightseeing,1,3131.17,1,public_transport,4764.03
Mumbai,182.3,ev,0.15,8.5,local_cuisine,fine_dining,3,5,beach,0,0.0,1,rental_vehicle,3718.04
Goa,151.5,car,19.6,102.0,fast_food,budget,3,4,sightseeing,0,0.0,3,taxi,4070.84
Bengaluru,171.0,car,21.9,102.0,veg,mid_range,3,1,museum,0,0.0,2,rental_vehicle,3451.69
Bengaluru,40.9,ev,0.17,8.5,veg,budget,3,1,entertainment,0,0.0,4,taxi,3081.68
Kochi,49.9,bike,38.9,102.0,veg,budget,3,4,sightseeing,0,0.0,1,personal_vehicle,1163.33
Hyderabad,147.2,ev,0.19,8.5,fast_food,budget,3,2,sightseeing,1,1030.6,1,personal_vehicle,2188.53
Kochi,173.7,scooter,45.1,102.0,local_cuisine,budget,3,1,adventure,0,0.0,1,personal_vehicle,1151.22
Chennai,100.0,ev,0.14,8.5,non_veg,budget,4,4,cafe_hopping,1,3708.85,3,rental_vehicle,7583.87
Delhi,54.7,scooter,52.2,102.0,fast_food,mid_range,2,1,adventure,0,0.0,2,personal_vehicle,2015.64
Jaipur,186.7,ev,0.12,8.5,non_veg,fine_dining,4,2,shopping,0,0.0,3,personal_vehicle,9654.62
Bengaluru,156.9,scooter,54.3,102.0,cafe,budget,3,1,beach,0,0.0,1,public_transport,1091.58
Kochi,189.5,scooter,45.6,102.0,fast_food,budget,3,2,shopping,0,0.0,1,public_transport,1276.45
Mumbai,145.8,ev,0.12,8.5,fast_food,budget,3,1,shopping,1,3668.72,1,taxi,5022.97
Chennai,41.4,bike,35.4,102.0,local_cuisine,budget,3,2,entertainment,1,3109.77,1,personal_vehicle,4109.77
Delhi,80.3,scooter,54.0,102.0,cafe,mid_range,4,5,entertainment,0,0.0,1,personal_vehicle,2180.12
Bengaluru,131.8,scooter,42.5,102.0,veg,budget,3,2,cafe_hopping,0,0.0,3,rental_vehicle,2769.89
Jaipur,181.8,car,16.1,102.0,cafe,fine_dining,3,4,museum,0,0.0,1,public_transport,3699.31
Chennai,32.0,ev,0.14,8.5,veg,budget,2,5,beach,0,0.0,3,rental_vehicle,3214.88
Chennai,22.3,car,16.5,102.0,cafe,mid_range,3,5,beach,1,1993.85,1,taxi,4340.13
Bengaluru,119.7,ev,0.17,8.5,local_cuisine,mid_range,3,3,museum,1,2149.84,2,taxi,5771.44
Hyderabad,89.2,car,12.4,102.0,cafe,budget,3,4,sightseeing,1,3734.99,1,rental_vehicle,6105.41
Bengaluru,144.7,scooter,53.7,102.0,cafe,mid_range,3,3,museum,0,0.0,4,personal_vehicle,6061.36
Jaipur,126.8,bike,41.6,102.0,cafe,budget,3,5,cafe_hopping,0,0.0,2,public_transport,2700.31
Chennai,114.5,bike,45.0,102.0,veg,mid_range,2,5,museum,0,0.0,2,personal_vehicle,2879.43
Delhi,187.0,bike,36.3,102.0,veg,fine_dining,3,5,adventure,1,2472.45,1,rental_vehicle,6135.92
Kochi,102.7,ev,0.19,8.5,cafe,budget,2,3,adventure,1,3343.91,2,public_transport,5180.5
Delhi,143.2,ev,0.12,8.5,cafe,fine_dining,3,3,cafe_hopping,1,2211.13,1,public_transport,4909.59
Goa,133.2,bike,45.2,102.0,local_cuisine,budget,3,3,cafe_hopping,0,0.0,1,rental_vehicle,1533.96
Jaipur,68.0,scooter,47.1,102.0,veg,budget,3,1,beach,0,0.0,2,taxi,1940.65
Kochi,167.1,car,16.2,102.0,non_veg,mid_range,4,2,beach,0,0.0,2,taxi,4789.3
Bengaluru,84.0,bike,37.9,102.0,non_veg,mid_range,3,4,sightseeing,1,1434.97,1,personal_vehicle,3187.15
Kochi,82.3,bike,49.8,102.0,non_veg,mid_range,3,3,sightseeing,1,3295.66,1,public_transport,5023.7
Mumbai,27.9,car,15.1,102.0,veg,budget,4,5,shopping,1,3970.49,3,taxi,8717.44
Chennai,180.8,car,21.7,102.0,veg,fine_dining,3,5,adventure,1,1698.52,4,personal_vehicle,14124.15
Kochi,11.1,car,14.1,102.0,local_cuisine,fine_dining,2,1,museum,0,0.0,1,personal_vehicle,1677.85
Goa,164.8,car,14.3,102.0,cafe,budget,3,5,museum,1,4378.67,1,personal_vehicle,6854.05
Jaipur,106.1,scooter,48.7,102.0,non_veg,mid_range,3,3,sightseeing,0,0.0,1,taxi,1983.79
Kochi,141.8,bike,42.2,102.0,fast_food,mid_range,3,2,sightseeing,0,0.0,1,public_transport,1740.12
